Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,CouncilArea,Regionname,Price_per_Room,Room_to_Bathroom_Ratio,Property_Age
2,1,720000.0,13.8,2.0,1.0,2.0,292.0,125.0,2013.0,-37.8687,144.8197,5301.0,10,6,360000.0,1.0,11.0
3,0,1120000.0,13.8,3.0,1.0,2.0,506.0,120.0,1930.0,-37.8693,144.8375,5301.0,10,6,373333.3333333333,1.5,94.0
4,0,780000.0,13.8,4.0,1.0,4.0,655.0,131.0,1970.0,-37.868,144.8154,5301.0,10,6,195000.0,2.0,54.0
4,0,1780000.0,13.8,4.0,3.0,6.0,1057.0,220.0,1962.0,-37.8681,144.819,5301.0,10,6,445000.0,1.0,62.0
3,2,630000.0,13.8,2.0,1.0,2.0,311.0,94.0,1955.0,-37.8702,144.8143,5301.0,10,6,210000.0,1.5,69.0
2,2,406000.0,13.8,2.0,1.0,1.0,65.0,131.0,1970.0,-37.8693,144.8171,5301.0,10,6,203000.0,1.0,54.0
3,0,660000.0,13.8,3.0,1.0,1.0,602.0,123.0,1955.0,-37.8616,144.8116,5301.0,10,6,220000.0,1.5,69.0
3,0,683500.0,13.8,3.0,1.0,1.0,530.0,131.0,1970.0,-37.8594,144.817,5301.0,10,6,227833.33333333334,1.5,54.0
2,2,540000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,270000.0,1.0,54.0
2,2,580000.0,13.8,2.0,1.0,1.0,225.0,93.0,1988.0,-37.8696,144.827,5301.0,10,6,290000.0,1.0,36.0
3,0,1335000.0,13.8,3.0,1.0,4.0,777.0,22.0,1953.0,-37.8697,144.8249,5301.0,10,6,445000.0,1.5,71.0
3,1,800000.0,13.8,3.0,2.0,2.0,280.0,131.0,1997.0,-37.8734,144.8143,5301.0,10,6,266666.6666666667,1.0,27.0
2,2,510000.0,13.8,2.0,1.0,1.0,127.0,76.0,1990.0,-37.8686,144.8182,5301.0,10,6,255000.0,1.0,34.0
4,0,1070000.0,13.8,4.0,2.0,2.0,695.0,131.0,1970.0,-37.8733,144.8147,5301.0,10,6,267500.0,1.3333333333333333,54.0
2,2,425000.0,13.8,2.0,1.0,2.0,115.0,57.0,1980.0,-37.871,144.8185,5301.0,10,6,212500.0,1.0,44.0
3,2,605000.0,13.8,3.0,2.0,2.0,230.0,131.0,1970.0,-37.8646,144.827,5301.0,10,6,201666.66666666666,1.0,54.0
3,1,705000.0,13.8,3.0,2.0,2.0,197.0,152.0,1970.0,-37.8579,144.8181,5301.0,10,6,235000.0,1.0,54.0
2,2,391000.0,13.8,2.0,1.0,1.0,0.0,65.0,1965.0,-37.8678,144.8384,5301.0,10,6,195500.0,1.0,59.0
2,2,440000.0,13.8,2.0,1.0,1.0,0.0,131.0,1970.0,-37.8659,144.831,5301.0,10,6,220000.0,1.0,54.0
4,0,845000.0,13.8,4.0,1.0,2.0,745.0,130.0,1950.0,-37.8658,144.8155,5301.0,10,6,211250.0,2.0,74.0
3,0,766000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,255333.33333333334,1.5,54.0
3,1,743000.0,13.8,3.0,2.0,2.0,211.0,176.0,1970.0,-37.8698,144.816,5301.0,10,6,247666.66666666666,1.0,54.0
3,1,650000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,216666.66666666666,1.5,54.0
3,2,730000.0,13.8,3.0,2.0,1.0,69.0,141.0,2014.0,-37.868,144.8286,5301.0,10,6,243333.33333333334,1.0,10.0
3,1,916500.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,305500.0,1.5,54.0
3,0,635000.0,13.8,3.0,1.0,4.0,625.0,131.0,1960.0,-37.8611,144.8114,5301.0,10,6,211666.66666666666,1.5,64.0
2,2,620000.0,13.8,2.0,1.0,1.0,168.0,131.0,1970.0,-37.8676,144.8202,5301.0,10,6,310000.0,1.0,54.0
2,2,447000.0,13.8,2.0,1.0,1.0,137.0,77.0,1990.0,-37.8655,144.8299,5301.0,10,6,223500.0,1.0,34.0
3,2,730000.0,13.8,3.0,2.0,1.0,70.0,131.0,1970.0,-37.868,144.8287,5301.0,10,6,243333.33333333334,1.0,54.0
3,0,678000.0,13.8,3.0,1.0,2.0,606.0,87.0,1950.0,-37.8608,144.8124,5301.0,10,6,226000.0,1.5,74.0
2,2,580000.0,13.8,2.0,2.0,1.0,175.0,76.0,2013.0,-37.8687,144.8268,5301.0,10,6,290000.0,0.6666666666666666,11.0
3,0,712000.0,13.8,3.0,1.0,2.0,363.0,131.0,1970.0,-37.8674,144.8375,5301.0,10,6,237333.33333333334,1.5,54.0
3,0,840000.0,13.8,3.0,2.0,2.0,534.0,136.0,1965.0,-37.86,144.8245,5301.0,10,6,280000.0,1.0,59.0
3,0,980000.0,13.8,3.0,1.0,2.0,724.0,131.0,1970.0,-37.8672,144.817,5301.0,10,6,326666.6666666667,1.5,54.0
4,0,1000000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,250000.0,2.0,54.0
3,1,605100.0,13.8,3.0,2.0,0.0,265.0,131.0,1970.0,-37.8583,144.8172,5301.0,10,6,201700.0,1.0,54.0
3,0,880000.0,13.8,3.0,3.0,1.0,577.0,131.0,1970.0,-37.8699,144.8235,5301.0,10,6,293333.3333333333,0.75,54.0
3,2,577000.0,13.8,3.0,2.0,1.0,205.0,113.0,2007.0,-37.8684,144.815,5301.0,10,6,192333.33333333334,1.0,17.0
4,0,1030000.0,13.8,4.0,1.0,0.0,797.0,131.0,1970.0,-37.8663,144.8387,5301.0,10,6,257500.0,2.0,54.0
3,2,605000.0,13.8,3.0,1.0,2.0,181.0,131.0,1970.0,-37.8659,144.822,5301.0,10,6,201666.66666666666,1.5,54.0
3,0,685000.0,13.8,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5301.0,10,6,228333.33333333334,1.5,54.0
3,0,753000.0,13.8,3.0,2.0,2.0,529.0,131.0,1970.0,-37.8612,144.8247,5301.0,10,6,251000.0,1.0,54.0
2,0,857000.0,13.8,2.0,2.0,1.0,675.0,100.0,1950.0,-37.8653,144.8129,5301.0,10,6,428500.0,0.6666666666666666,74.0
3,0,1500000.0,13.8,3.0,1.0,1.0,929.0,131.0,1970.0,-37.8651,144.832,5301.0,10,6,500000.0,1.5,54.0
3,2,730000.0,13.8,3.0,2.0,1.0,70.0,3.0,2014.0,-37.868,144.8285,5301.0,10,6,243333.33333333334,1.0,10.0
3,0,900000.0,13.8,3.0,1.0,4.0,697.0,131.0,1970.0,-37.871,144.8075,5301.0,10,6,300000.0,1.5,54.0
3,0,740000.0,13.8,3.0,1.0,2.0,604.0,131.0,1970.0,-37.8631,144.8195,5301.0,10,6,246666.66666666666,1.5,54.0
4,0,931000.0,13.8,4.0,2.0,3.0,532.0,131.0,1970.0,-37.8637,144.8365,5301.0,10,6,232750.0,1.3333333333333333,54.0
2,0,535600.0,13.8,2.0,1.0,1.0,154.0,91.0,1996.0,-37.8646,144.8272,5301.0,10,6,267800.0,1.0,28.0
5,0,1085000.0,11.1,5.0,3.0,6.0,592.0,251.0,1965.0,-37.8388,144.8567,5132.0,10,6,217000.0,1.25,59.0
3,0,781000.0,11.1,3.0,1.0,2.0,533.0,117.0,1970.0,-37.8291,144.835,5132.0,10,6,260333.33333333334,1.5,54.0
4,0,857500.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,214375.0,2.0,54.0
4,0,960000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,240000.0,2.0,54.0
3,0,750000.0,11.1,3.0,1.0,3.0,554.0,131.0,1970.0,-37.8449,144.85,5132.0,10,6,250000.0,1.5,54.0
2,1,421000.0,11.1,2.0,1.0,1.0,77.0,77.0,2009.0,-37.8351,144.8529,5132.0,10,6,210500.0,1.0,15.0
3,0,1405000.0,11.1,3.0,1.0,3.0,655.0,131.0,1970.0,-37.8338,144.8562,5132.0,10,6,468333.3333333333,1.5,54.0
3,0,683000.0,11.1,3.0,1.0,2.0,534.0,167.0,1967.0,-37.8284,144.8355,5132.0,10,6,227666.66666666666,1.5,57.0
3,0,623000.0,11.1,3.0,1.0,3.0,540.0,131.0,1970.0,-37.8267,144.8368,5132.0,10,6,207666.66666666666,1.5,54.0
3,0,720000.0,11.1,3.0,2.0,1.0,0.0,130.0,2012.0,-37.8379,144.8583,5132.0,10,6,240000.0,1.0,12.0
4,1,780000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,195000.0,2.0,54.0
3,2,720000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,240000.0,1.5,54.0
3,0,705000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,235000.0,1.5,54.0
3,0,588000.0,11.1,3.0,1.0,1.0,328.0,118.0,1970.0,-37.838,144.8555,5132.0,10,6,196000.0,1.5,54.0
4,0,720000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,180000.0,2.0,54.0
3,0,710000.0,11.1,3.0,1.0,3.0,540.0,116.0,1960.0,-37.8294,144.8378,5132.0,10,6,236666.66666666666,1.5,64.0
2,0,550000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,275000.0,1.0,54.0
3,2,640000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,213333.33333333334,1.5,54.0
3,0,537500.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,179166.66666666666,1.5,54.0
4,0,875000.0,11.1,3.0,1.0,4.0,559.0,169.0,1965.0,-37.8448,144.8529,5132.0,10,6,218750.0,2.0,59.0
3,0,800000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,266666.6666666667,1.5,54.0
3,1,713500.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,237833.33333333334,1.5,54.0
3,0,700000.0,11.1,3.0,1.0,3.0,554.0,131.0,1970.0,-37.8449,144.85,5132.0,10,6,233333.33333333334,1.5,54.0
2,0,551000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,275500.0,1.0,54.0
3,0,685000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,228333.33333333334,1.5,54.0
2,1,640000.0,11.1,2.0,1.0,1.0,252.0,131.0,1965.0,-37.8397,144.8602,5132.0,10,6,320000.0,1.0,59.0
4,0,650000.0,11.1,4.0,1.0,4.0,558.0,131.0,1970.0,-37.8451,144.8529,5132.0,10,6,162500.0,2.0,54.0
3,0,925000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,308333.3333333333,1.5,54.0
3,1,670000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,223333.33333333334,1.5,54.0
3,0,680000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,226666.66666666666,1.5,54.0
3,0,765000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,255000.0,1.5,54.0
3,0,675000.0,11.1,3.0,2.0,2.0,171.0,109.0,2012.0,-37.8337,144.8554,5132.0,10,6,225000.0,1.0,12.0
3,0,708000.0,11.1,3.0,1.0,2.0,585.0,97.0,1960.0,-37.8258,144.8523,5132.0,10,6,236000.0,1.5,64.0
3,1,656000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,218666.66666666666,1.5,54.0
4,0,883000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,220750.0,2.0,54.0
4,0,965000.0,11.1,4.0,1.0,4.0,851.0,131.0,1970.0,-37.8345,144.8444,5132.0,10,6,241250.0,2.0,54.0
3,0,870000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,290000.0,1.5,54.0
3,0,681000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,227000.0,1.5,54.0
2,0,522500.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,261250.0,1.0,54.0
5,0,972000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,194400.0,2.5,54.0
3,1,590000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,196666.66666666666,1.5,54.0
2,0,450000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,225000.0,1.0,54.0
3,0,765000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,255000.0,1.5,54.0
3,0,750000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,250000.0,1.5,54.0
3,0,680000.0,11.1,3.0,1.0,3.0,551.0,131.0,1970.0,-37.8254,144.8514,5132.0,10,6,226666.66666666666,1.5,54.0
2,1,510000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,255000.0,1.0,54.0
3,0,770000.0,11.1,3.0,1.0,3.0,602.0,603.0,1970.0,-37.8327,144.8451,5132.0,10,6,256666.66666666666,1.5,54.0
3,0,923000.0,11.1,3.0,1.0,2.0,740.0,131.0,1970.0,-37.8269,144.8455,5132.0,10,6,307666.6666666667,1.5,54.0
4,0,693000.0,11.1,4.0,2.0,4.0,315.0,170.0,2008.0,-37.8391,144.8467,5132.0,10,6,173250.0,1.3333333333333333,16.0
3,0,620000.0,11.1,5.0,2.0,2.0,276.0,100.0,2010.0,-37.8262,144.8443,5132.0,10,6,206666.66666666666,1.0,14.0
3,0,800000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,266666.6666666667,1.5,54.0
3,0,728500.0,11.1,3.0,1.0,1.0,531.0,157.0,1960.0,-37.8277,144.8385,5132.0,10,6,242833.33333333334,1.5,64.0
3,0,931000.0,11.1,3.0,2.0,1.0,590.0,160.0,1950.0,-37.8382,144.8649,5132.0,10,6,310333.3333333333,1.0,74.0
3,0,988000.0,11.1,3.0,1.0,4.0,715.0,131.0,2008.0,-37.8423,144.8632,5132.0,10,6,329333.3333333333,1.5,16.0
3,0,590000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,196666.66666666666,1.5,54.0
3,0,590000.0,11.1,3.0,1.0,2.0,561.0,131.0,1970.0,-37.8444,144.8491,5132.0,10,6,196666.66666666666,1.5,54.0
2,0,610000.0,11.1,2.0,1.0,2.0,691.0,131.0,1970.0,-37.834,144.8553,5132.0,10,6,305000.0,1.0,54.0
3,0,815000.0,11.1,3.0,2.0,3.0,555.0,130.0,1960.0,-37.8318,144.8388,5132.0,10,6,271666.6666666667,1.0,64.0
4,0,970000.0,11.1,4.0,1.0,2.0,708.0,131.0,1970.0,-37.833,144.8494,5132.0,10,6,242500.0,2.0,54.0
4,0,840000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,210000.0,2.0,54.0
3,0,840000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,280000.0,1.5,54.0
4,0,760000.0,11.1,4.0,1.0,3.0,668.0,131.0,1970.0,-37.8262,144.8439,5132.0,10,6,190000.0,2.0,54.0
3,0,852500.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,284166.6666666667,1.5,54.0
4,1,847500.0,11.1,4.0,3.0,1.0,252.0,131.0,1970.0,-37.8393,144.8568,5132.0,10,6,211875.0,1.0,54.0
4,0,1200000.0,11.1,4.0,1.0,4.0,633.0,158.0,1960.0,-37.8375,144.8541,5132.0,10,6,300000.0,2.0,64.0
3,0,630000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,210000.0,1.5,54.0
3,0,700000.0,11.1,3.0,1.0,1.0,557.0,131.0,1970.0,-37.8441,144.8505,5132.0,10,6,233333.33333333334,1.5,54.0
3,0,625000.0,11.1,3.0,1.0,1.0,536.0,131.0,1970.0,-37.8285,144.8351,5132.0,10,6,208333.33333333334,1.5,54.0
2,2,292000.0,11.1,2.0,1.0,1.0,153.0,70.0,1970.0,-37.8332,144.8649,5132.0,10,6,146000.0,1.0,54.0
3,1,640000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,213333.33333333334,1.5,54.0
3,0,800000.0,11.1,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,5132.0,10,6,266666.6666666667,1.5,54.0
2,2,599000.0,6.3,2.0,1.0,1.0,0.0,76.0,1964.0,-37.8543,145.0262,4836.0,27,5,299500.0,1.0,60.0
2,2,550000.0,6.3,2.0,1.0,0.0,861.0,131.0,1970.0,-37.8539,145.0284,4836.0,27,5,275000.0,1.0,54.0
3,2,995000.0,6.3,3.0,2.0,2.0,0.0,100.0,1998.0,-37.8552,145.016,4836.0,27,5,331666.6666666667,1.0,26.0
3,1,1205000.0,6.3,3.0,2.0,2.0,101.0,105.0,2000.0,-37.854,145.0135,4836.0,27,5,401666.6666666667,1.0,24.0
3,0,2675000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,891666.6666666666,1.5,54.0
3,0,1939000.0,6.3,3.0,2.0,2.0,296.0,150.0,1889.0,-37.8614,145.0274,4836.0,27,5,646333.3333333334,1.0,135.0
1,2,421500.0,6.3,1.0,1.0,0.0,0.0,131.0,1970.0,-37.853,145.0167,4836.0,27,5,421500.0,0.5,54.0
2,2,585000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,292500.0,1.0,54.0
3,0,2050000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,683333.3333333334,1.5,54.0
3,0,1870000.0,6.3,3.0,1.0,1.0,217.0,116.0,1888.0,-37.8592,145.0182,4836.0,27,5,623333.3333333334,1.5,136.0
2,2,678000.0,6.3,2.0,1.0,2.0,0.0,131.0,1970.0,-37.8538,145.0127,4836.0,27,5,339000.0,1.0,54.0
3,1,1918000.0,6.3,3.0,2.0,2.0,0.0,165.0,1995.0,-37.8537,145.0267,4836.0,27,5,639333.3333333334,1.0,29.0
2,2,660000.0,6.3,2.0,1.0,1.0,0.0,131.0,1970.0,-37.8619,145.0257,4836.0,27,5,330000.0,1.0,54.0
3,0,2050000.0,6.3,3.0,2.0,1.0,205.0,116.0,1910.0,-37.8574,145.0281,4836.0,27,5,683333.3333333334,1.0,114.0
2,2,700000.0,6.3,2.0,1.0,2.0,0.0,131.0,1970.0,-37.8552,145.016,4836.0,27,5,350000.0,1.0,54.0
2,0,1930000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,965000.0,1.0,54.0
5,0,1525000.0,6.3,8.0,2.0,2.0,693.0,131.0,1970.0,-37.8638,145.0229,4836.0,27,5,305000.0,1.6666666666666667,54.0
3,2,735000.0,6.3,3.0,2.0,1.0,2113.0,14.0,1970.0,-37.8543,145.0262,4836.0,27,5,245000.0,1.0,54.0
2,2,825000.0,6.3,2.0,1.0,1.0,0.0,131.0,1970.0,-37.8528,145.0268,4836.0,27,5,412500.0,1.0,54.0
3,1,1586000.0,6.3,2.0,2.0,2.0,246.0,131.0,1970.0,-37.8566,145.0116,4836.0,27,5,528666.6666666666,1.0,54.0
2,2,645000.0,6.3,3.0,1.0,1.0,0.0,131.0,1960.0,-37.8596,145.0198,4836.0,27,5,322500.0,1.0,64.0
1,0,1435000.0,6.3,2.0,2.0,1.0,144.0,107.0,1900.0,-37.8564,145.0228,4836.0,27,5,1435000.0,0.3333333333333333,124.0
1,2,280000.0,6.3,1.0,1.0,1.0,0.0,38.0,1975.0,-37.8619,145.0185,4836.0,27,5,280000.0,0.5,49.0
1,2,400000.0,6.3,1.0,1.0,1.0,0.0,131.0,1970.0,-37.8605,145.0185,4836.0,27,5,400000.0,0.5,54.0
2,0,1780000.0,6.3,2.0,2.0,2.0,0.0,131.0,1970.0,-37.8537,145.0267,4836.0,27,5,890000.0,0.6666666666666666,54.0
2,2,592500.0,6.3,2.0,1.0,1.0,0.0,73.0,1970.0,-37.8574,145.0174,4836.0,27,5,296250.0,1.0,54.0
2,0,1210000.0,6.3,2.0,1.0,0.0,249.0,96.0,1910.0,-37.8543,145.016,4836.0,27,5,605000.0,1.0,114.0
4,0,2801000.0,6.3,4.0,2.0,2.0,624.0,222.0,1900.0,-37.8536,145.0173,4836.0,27,5,700250.0,1.3333333333333333,124.0
1,2,390000.0,6.3,1.0,1.0,0.0,881.0,131.0,1970.0,-37.8614,145.0222,4836.0,27,5,390000.0,0.5,54.0
3,0,1800000.0,6.3,3.0,2.0,2.0,405.0,121.0,1910.0,-37.8545,145.0145,4836.0,27,5,600000.0,1.0,114.0
4,0,2200000.0,6.3,4.0,1.0,2.0,495.0,163.0,1900.0,-37.8613,145.0264,4836.0,27,5,550000.0,2.0,124.0
1,2,324000.0,6.3,1.0,1.0,1.0,0.0,131.0,1970.0,-37.8537,145.0114,4836.0,27,5,324000.0,0.5,54.0
2,0,1125000.0,6.3,3.0,1.0,2.0,169.0,131.0,1970.0,-37.851,145.0161,4836.0,27,5,562500.0,1.0,54.0
3,0,2250000.0,6.3,3.0,3.0,1.0,301.0,131.0,1970.0,-37.8511,145.0167,4836.0,27,5,750000.0,0.75,54.0
3,0,2360000.0,6.3,3.0,2.0,0.0,336.0,131.0,1970.0,-37.8558,145.015,4836.0,27,5,786666.6666666666,1.0,54.0
2,0,1900000.0,6.3,2.0,2.0,0.0,207.0,131.0,1970.0,-37.8571,145.0224,4836.0,27,5,950000.0,0.6666666666666666,54.0
1,2,440000.0,6.3,1.0,1.0,1.0,0.0,53.0,1970.0,-37.8531,145.0115,4836.0,27,5,440000.0,0.5,54.0
2,2,490000.0,6.3,2.0,1.0,1.0,0.0,131.0,1966.0,-37.8646,145.0247,4836.0,27,5,245000.0,1.0,58.0
3,0,2365000.0,6.3,3.0,2.0,1.0,316.0,131.0,1970.0,-37.8521,145.019,4836.0,27,5,788333.3333333334,1.0,54.0
3,0,1300000.0,6.3,2.0,1.0,2.0,212.0,106.0,1900.0,-37.8542,145.0149,4836.0,27,5,433333.3333333333,1.5,124.0
3,2,732000.0,6.3,3.0,2.0,2.0,0.0,131.0,1970.0,-37.8597,145.0104,4836.0,27,5,244000.0,1.0,54.0
2,2,704000.0,6.3,2.0,1.0,1.0,0.0,74.0,1969.0,-37.8573,145.0186,4836.0,27,5,352000.0,1.0,55.0
2,2,620000.0,6.3,3.0,1.0,1.0,0.0,98.0,1970.0,-37.8596,145.0198,4836.0,27,5,310000.0,1.0,54.0
3,0,1900000.0,6.3,3.0,1.0,2.0,328.0,108.0,1900.0,-37.8559,145.0158,4836.0,27,5,633333.3333333334,1.5,124.0
1,2,315000.0,6.3,1.0,1.0,1.0,0.0,131.0,1970.0,-37.8575,145.0174,4836.0,27,5,315000.0,0.5,54.0
3,0,1992000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,664000.0,1.5,54.0
1,2,450000.0,6.3,1.0,1.0,1.0,0.0,131.0,1970.0,-37.8509,145.0203,4836.0,27,5,450000.0,0.5,54.0
2,2,710000.0,6.3,2.0,1.0,1.0,2471.0,80.0,1970.0,-37.8573,145.0186,4836.0,27,5,355000.0,1.0,54.0
2,2,872000.0,6.3,2.0,1.0,1.0,1194.0,131.0,1953.0,-37.8604,145.0147,4836.0,27,5,436000.0,1.0,71.0
2,2,598000.0,6.3,2.0,1.0,1.0,0.0,88.0,1970.0,-37.8593,145.0156,4836.0,27,5,299000.0,1.0,54.0
3,0,1285000.0,6.3,3.0,1.0,2.0,186.0,80.0,1920.0,-37.8554,145.0173,4836.0,27,5,428333.3333333333,1.5,104.0
2,2,520000.0,6.3,1.0,1.0,1.0,0.0,76.0,1970.0,-37.8618,145.0183,4836.0,27,5,260000.0,1.0,54.0
4,0,2760000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,690000.0,2.0,54.0
2,2,690000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,345000.0,1.0,54.0
3,1,1101000.0,6.3,3.0,1.0,2.0,103.0,3.0,2000.0,-37.8542,145.0135,4836.0,27,5,367000.0,1.5,24.0
4,0,2000000.0,6.3,4.0,3.0,4.0,544.0,131.0,1970.0,-37.8611,145.0195,4836.0,27,5,500000.0,1.0,54.0
3,2,869000.0,6.3,2.0,1.0,1.0,0.0,91.0,1940.0,-37.853,145.0264,4836.0,27,5,289666.6666666667,1.5,84.0
2,2,577000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,288500.0,1.0,54.0
3,0,2865000.0,6.3,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,4836.0,27,5,955000.0,1.5,54.0
5,0,2810000.0,6.3,5.0,2.0,2.0,617.0,131.0,1970.0,-37.8611,145.0271,4836.0,27,5,562000.0,1.6666666666666667,54.0
2,2,565000.0,6.3,3.0,1.0,1.0,0.0,131.0,1970.0,-37.8573,145.0112,4836.0,27,5,282500.0,1.0,54.0
1,2,567000.0,6.3,1.0,1.0,1.0,0.0,53.0,2013.0,-37.8549,145.0113,4836.0,27,5,567000.0,0.5,11.0
2,2,546000.0,6.3,2.0,0.0,0.0,0.0,131.0,1970.0,-37.8568,145.0161,4836.0,27,5,273000.0,2.0,54.0
2,2,471500.0,6.3,2.0,1.0,1.0,0.0,131.0,1980.0,-37.8503,145.0185,4836.0,27,5,235750.0,1.0,44.0
2,2,455000.0,5.9,3.0,1.0,2.0,0.0,131.0,1970.0,-37.7756,144.9165,6567.0,22,6,227500.0,1.0,54.0
3,0,940000.0,5.9,3.0,1.0,2.0,298.0,108.0,1920.0,-37.7777,144.9195,6567.0,22,6,313333.3333333333,1.5,104.0
2,2,467000.0,5.9,2.0,1.0,1.0,0.0,62.0,1980.0,-37.7761,144.9201,6567.0,22,6,233500.0,1.0,44.0
3,0,895000.0,5.9,3.0,1.0,2.0,504.0,131.0,1970.0,-37.79812,145.00238,6567.0,22,6,298333.3333333333,1.5,54.0
3,0,1380000.0,5.9,3.0,2.0,2.0,277.0,174.0,1910.0,-37.7777,144.9221,6567.0,22,6,460000.0,1.0,114.0
2,2,490000.0,5.9,2.0,1.0,1.0,423.0,62.0,1970.0,-37.7736,144.9015,6567.0,22,6,245000.0,1.0,54.0
4,0,1850000.0,5.9,4.0,3.0,1.0,478.0,270.0,1900.0,-37.7729,144.9179,6567.0,22,6,462500.0,1.0,124.0
